# Citation link: https://doi.org/10.15493/OBS.MONITOR.39744624?referrer=observationmonitor.saeon.ac.za
# Data for hourly on Ezibomvini AWS
Timestamp,humid_rel,rad_short_in_avg,rad_short_in_tot,rain_tot,temp_air_avg,temp_dew_point_avg,wind_dir_avg,wind_speed_avg,wind_speed_max,wind_speed_min,Latitude,Longitude
,pcnt,w_per_m2,mj_per_m2,mm,deg_c,deg_c,deg,m_per_sec,m_per_sec,m_per_sec,,
2024-05-03T14:00:00,26.42,673.064,2.42303,0,28.68,7.016,41.37,1.348,4.17,0.03,-28.864360,29.395070
2024-05-03T15:00:00,27.69,553.3005,1.991882,0,28.72,7.205,65.86,1.455,4.55,0.04,-28.864360,29.395070
2024-05-03T16:00:00,27.01,374.1252,1.346851,0,28.31,7.661,78.75,1.724,3.9,0.05,-28.864360,29.395070
2024-05-03T17:00:00,35.2,162.7592,0.585933,0,26.93,8.84,79.52,1.22,3.22,0.34,-28.864360,29.395070
2024-05-03T18:00:00,48.37,7.670681,0.02761445,0,22.75,8.54,123.1,0.737,1.91,0.01,-28.864360,29.395070
2024-05-03T19:00:00,42.68,0,0,0,19.5,8.56,109.8,0.788,1.82,0.02,-28.864360,29.395070
2024-05-03T20:00:00,54.85,0,0,0,19.02,7.547,178.5,0.621,1.41,0.01,-28.864360,29.395070
2024-05-03T21:00:00,56.64,0,0,0,18.33,7.489,104.7,1.074,3.3,0.01,-28.864360,29.395070
2024-05-03T22:00:00,50.68,0,0,0,16.5,7.782,192.3,0.841,2.32,0.16,-28.864360,29.395070
2024-05-03T23:00:00,64.07,0,0,0,14.96,7.83,82.6,0.738,1.71,0.01,-28.864360,29.395070
2024-05-04T00:00:00,58.1,0,0,0,15.68,7.483,195.3,0.682,1.65,0.02,-28.864360,29.395070
2024-05-04T01:00:00,65.76,0,0,0,16.73,8.11,153.6,0.531,1.27,0.03,-28.864360,29.395070
2024-05-04T02:00:00,66.81,0,0,0,15,9,132.2,0.547,1.29,0.01,-28.864360,29.395070
2024-05-04T03:00:00,73.88,0,0,0,14.69,9.11,116.3,0.437,1.2,0.01,-28.864360,29.395070
2024-05-04T04:00:00,67.59,0,0,0,14.28,9.11,190.1,0.57,1.76,0.01,-28.864360,29.395070
2024-05-04T05:00:00,66.98,0,0,0,15.36,8.72,137.7,0.738,1.54,0,-28.864360,29.395070
2024-05-04T06:00:00,67.77,0,0,0,14.23,8.54,135.2,0.582,1.19,0.01,-28.864360,29.395070
2024-05-04T07:00:00,73.31,5.286933,0.01903296,0,14.48,8.51,115.2,0.605,1.25,0.01,-28.864360,29.395070
2024-05-04T08:00:00,57.44,112.9841,0.4066297,0,15.97,8.81,111,0.48,1.67,0.01,-28.864360,29.395070
2024-05-04T09:00:00,52.08,303.9079,1.094068,0,19.73,9.49,36.82,0.48,1.61,0,-28.864360,29.395070
2024-05-04T10:00:00,36.18,487.6263,1.755455,0,22.5,10.3,243,0.716,2.39,0.01,-28.864360,29.395070
2024-05-04T11:00:00,36.11,629.0781,2.264681,0,25.44,9.46,305.1,1.201,4.42,0.02,-28.864360,29.395070
2024-05-04T12:00:00,32.45,717.4169,2.582701,0,26.86,10,330.9,2.063,5.22,0.05,-28.864360,29.395070
2024-05-04T13:00:00,25.53,733.2311,2.639632,0,28.46,8.89,343,1.881,5.32,0.05,-28.864360,29.395070
2024-05-04T14:00:00,25.48,677.2787,2.438203,0,29.3,7.94,327.7,1.714,4.98,0.05,-28.864360,29.395070
2024-05-04T15:00:00,24.37,557.3669,2.006521,0,29.41,6.177,3.858,2.117,5.44,0.03,-28.864360,29.395070
2024-05-04T16:00:00,23.55,365.6612,1.31638,0,28.93,6.541,359.9,1.935,4.81,0.06,-28.864360,29.395070
2024-05-04T17:00:00,29.67,161.5428,0.5815542,0,27.36,6.35,25.04,1.804,4.23,0.36,-28.864360,29.395070
2024-05-04T18:00:00,33.33,7.989132,0.02876088,0,23.97,6.274,56.17,1.23,3.19,0.16,-28.864360,29.395070
2024-05-04T19:00:00,44.52,0,0,0,21.98,6.654,210.9,1.247,3.73,0.05,-28.864360,29.395070
2024-05-04T20:00:00,41.32,0,0,0,19.3,7.469,167.5,1.097,2.9,0.02,-28.864360,29.395070
2024-05-04T21:00:00,39.69,0,0,0,19.94,6.534,161.8,0.953,2.49,0.01,-28.864360,29.395070
2024-05-04T22:00:00,41.71,0,0,0,18.97,5.326,157.6,0.924,2.16,0.01,-28.864360,29.395070
2024-05-04T23:00:00,43.07,0,0,0,17.33,5.528,182.6,1.081,2.68,0.2,-28.864360,29.395070
2024-05-05T00:00:00,51.75,0,0,0,16.29,4.981,146.2,0.505,1.45,0.01,-28.864360,29.395070
2024-05-05T01:00:00,56.07,0,0,0,14.78,5.132,129.7,0.88,2.78,0.04,-28.864360,29.395070
2024-05-05T02:00:00,51.54,0,0,0,14.42,5.051,181.2,0.954,2.07,0.03,-28.864360,29.395070
2024-05-05T03:00:00,55.68,0,0,0,13.24,5.101,109.9,0.626,2.02,0.01,-28.864360,29.395070
2024-05-05T04:00:00,62.13,0,0,0,13.56,4.963,97.8,0.816,2.03,0.04,-28.864360,29.395070
2024-05-05T05:00:00,64.45,0,0,0,12.19,5.088,119.1,0.667,1.92,0.01,-28.864360,29.395070
2024-05-05T06:00:00,55.94,0,0,0,12.33,5.038,157.9,0.827,1.92,0.03,-28.864360,29.395070
2024-05-05T07:00:00,61.88,5.158483,0.01857054,0,12.01,4.862,121.2,0.708,2.27,0.02,-28.864360,29.395070
2024-05-05T08:00:00,61.08,116.6271,0.419741,0,13.93,5.928,112.9,0.656,2.19,0,-28.864360,29.395070
2024-05-05T09:00:00,50.01,310.4553,1.117639,0,16.26,7.97,241.6,0.777,1.87,0.01,-28.864360,29.395070
2024-05-05T10:00:00,45.02,491.6248,1.769849,0,20.61,9.03,322.5,0.754,2.63,0.03,-28.864360,29.395070
2024-05-05T11:00:00,38.24,629.0148,2.264453,0,23.16,9.31,283,1.022,2.53,0.01,-28.864360,29.395070
2024-05-05T12:00:00,31.89,702,2.5272,0,25.26,9.34,333,0.925,3.68,0.01,-28.864360,29.395070
2024-05-05T13:00:00,27.91,714.2198,2.571191,0,26.79,8.46,83.6,1.042,3.92,0,-28.864360,29.395070
2024-05-05T14:00:00,23.48,664.7272,2.393018,0,27.66,6.757,82.6,1.403,4.39,0.07,-28.864360,29.395070
2024-05-05T15:00:00,22.79,545.8099,1.964916,0,28.04,4.984,85.3,1.486,4.03,0,-28.864360,29.395070
2024-05-05T16:00:00,28.17,367.2175,1.321983,0,27.68,5.462,73.71,1.657,3.92,0.14,-28.864360,29.395070
2024-05-05T17:00:00,32.34,161.9391,0.5829806,0,26.53,7.238,112.5,1.062,2.53,0.06,-28.864360,29.395070
2024-05-05T18:00:00,42.83,7.969682,0.02869086,0,21.98,6.829,120.2,0.708,2.12,0.02,-28.864360,29.395070
2024-05-05T19:00:00,48.99,0,0,0,18.63,6.598,68.93,0.505,1.27,0.04,-28.864360,29.395070
2024-05-05T20:00:00,43.03,0,0,0,18.39,5.114,151.4,0.56,1.33,0.01,-28.864360,29.395070
2024-05-05T21:00:00,52.58,0,0,0,17.29,5.325,135.5,0.504,1.28,0.02,-28.864360,29.395070
2024-05-05T22:00:00,44.02,0,0,0,16.91,5.1,91.3,0.502,1.59,0.02,-28.864360,29.395070
2024-05-05T23:00:00,43.14,0,0,0,17.86,5.278,96.4,0.542,1.62,0.02,-28.864360,29.395070
2024-05-06T00:00:00,42.92,0,0,0,18.05,5.043,178.5,0.666,2.42,0.02,-28.864360,29.395070
2024-05-06T01:00:00,43.4,0,0,0,17.54,4.769,178.7,0.703,2.49,0.03,-28.864360,29.395070
2024-05-06T02:00:00,47.48,0,0,0,15.81,4.805,148.7,0.564,1.42,0.01,-28.864360,29.395070
2024-05-06T03:00:00,53.71,0,0,0,15.64,4.564,184.7,0.641,2.24,0.01,-28.864360,29.395070
2024-05-06T04:00:00,59.86,0,0,0,14.07,4.581,125.7,0.66,2.2,0,-28.864360,29.395070
2024-05-06T05:00:00,56.17,0,0,0,13.66,4.57,188.9,0.528,1.63,0.01,-28.864360,29.395070
2024-05-06T06:00:00,65.35,0,0,0,12.75,4.54,120.5,0.678,1.97,0,-28.864360,29.395070
2024-05-06T07:00:00,58.58,4.931106,0.01775198,0,11.9,4.583,154,0.529,1.68,0,-28.864360,29.395070
2024-05-06T08:00:00,58.36,111.8284,0.4023587,0,13.15,5.699,203.4,0.568,2.03,0.02,-28.864360,29.395070
2024-05-06T09:00:00,47.17,304.4608,1.096059,0,17.18,7.453,239.1,0.658,1.57,0.04,-28.864360,29.395070
2024-05-06T10:00:00,35.81,487.7195,1.75579,0,21,7.732,260.3,0.7,1.63,0.01,-28.864360,29.395070
2024-05-06T11:00:00,35.66,626.3403,2.254825,0,24.18,7.57,318.6,0.814,2.31,0.02,-28.864360,29.395070
2024-05-06T12:00:00,25.22,708.0735,2.549065,0,26.47,7.203,30.07,1.045,3.18,0.02,-28.864360,29.395070
2024-05-06T13:00:00,24.2,722.8292,2.602185,0,27.57,4.911,62.24,1.385,4.13,0.05,-28.864360,29.395070
2024-05-06T14:00:00,22.52,662.9987,2.386795,0,27.9,4.793,93.3,1.222,3.43,0.02,-28.864360,29.395070
2024-05-06T15:00:00,24.47,541.5417,1.94955,0,28,5.382,60.12,1.385,3.58,0.02,-28.864360,29.395070
2024-05-06T16:00:00,27.41,363.5987,1.308955,0,27.7,6.131,87.9,1.397,3.29,0.06,-28.864360,29.395070
2024-05-06T17:00:00,31.64,157.5183,0.5669082,0,26.34,6.679,97.9,1.191,2.61,0.08,-28.864360,29.395070
2024-05-06T18:00:00,47.06,7.149395,0.02523022,0,21.96,7.337,94.7,0.671,2.08,0.01,-28.864360,29.395070
2024-05-06T19:00:00,40.19,0,0,0,19.27,6.917,134.5,0.545,1.28,0.04,-28.864360,29.395070
2024-05-06T20:00:00,48.63,0,0,0,17.72,6.412,80.2,0.714,1.48,0.04,-28.864360,29.395070
2024-05-06T21:00:00,44.58,0,0,0,18.01,5.711,142.9,0.546,1.32,0.01,-28.864360,29.395070
2024-05-06T22:00:00,51.42,0,0,0,17.46,5.73,169.8,0.53,1.27,0.02,-28.864360,29.395070
2024-05-06T23:00:00,46.18,0,0,0,16.65,5.515,122.7,0.667,1.54,0.01,-28.864360,29.395070
2024-05-07T00:00:00,46.36,0,0,0,17.2,5.39,103.9,0.609,1.95,0.01,-28.864360,29.395070
2024-05-07T01:00:00,52.66,0,0,0,15.74,5.414,117.9,0.608,1.77,0.01,-28.864360,29.395070
2024-05-07T02:00:00,50.62,0,0,0,14.03,5.578,181.3,0.965,2.04,0.06,-28.864360,29.395070
2024-05-07T03:00:00,52.76,0,0,0,15.31,5.212,122.9,0.811,1.85,0,-28.864360,29.395070
2024-05-07T04:00:00,51.43,0,0,0,13.38,5.294,114.7,0.604,1.73,0.01,-28.864360,29.395070
2024-05-07T05:00:00,57.52,0,0,0,13.39,4.794,158.1,0.766,2.01,0.03,-28.864360,29.395070
2024-05-07T06:00:00,60.45,0,0,0,13.78,4.248,164.2,0.825,2.31,0.01,-28.864360,29.395070
2024-05-07T07:00:00,58.86,3.98334,0.01434002,0,13.92,4.401,164.3,1.108,3.37,0.08,-28.864360,29.395070
2024-05-07T08:00:00,74.72,144.5842,0.520503,0,13.67,5.493,134.8,0.764,2.19,0.01,-28.864360,29.395070
2024-05-07T09:00:00,63.4,354.9875,1.277955,0,13.63,7.605,236.2,1.037,2.83,0.05,-28.864360,29.395070
2024-05-07T10:00:00,42.69,534.0609,1.922619,0,18.12,7.985,250.8,1.078,2.69,0.03,-28.864360,29.395070
2024-05-07T11:00:00,33.25,655.4224,2.35952,0,22.06,6.404,263.9,0.974,2.73,0.02,-28.864360,29.395070
2024-05-07T12:00:00,34.2,714.6718,2.572819,0,24.38,8.5,355.4,0.83,2.97,0.01,-28.864360,29.395070
2024-05-07T13:00:00,29.24,709.1758,2.553033,0,26.1,8.11,248.9,0.777,2.49,0.02,-28.864360,29.395070
2024-05-07T14:00:00,24.77,632.4271,2.276738,0,27.7,7.413,22.66,1.005,2.87,0.03,-28.864360,29.395070
2024-05-07T15:00:00,23.96,498.6843,1.795264,0,28.49,6.65,48.53,1.215,3.68,0.04,-28.864360,29.395070
2024-05-07T16:00:00,20.91,314.799,1.133276,0,28.77,4.545,340.2,1.098,2.83,0.03,-28.864360,29.395070
2024-05-07T17:00:00,25.16,120.3464,0.4332469,0,27.68,5.087,29.43,0.671,2.19,0.02,-28.864360,29.395070
2024-05-07T18:00:00,33.84,5.575465,0.02007167,0,23.93,5.122,162,0.549,1.8,0.02,-28.864360,29.395070
2024-05-07T19:00:00,37.58,19.16139,0.06898101,0,19.39,5.785,65.49,0.641,1.59,0.01,-28.864360,29.395070
2024-05-07T20:00:00,38.31,27.84304,0.1002349,0,19.53,4.768,113.2,0.653,1.63,0.02,-28.864360,29.395070
2024-05-07T21:00:00,45.75,26.11119,0.09400028,0,17.66,5.023,67.97,0.459,1.1,0.02,-28.864360,29.395070
2024-05-07T22:00:00,44.55,37.19407,0.1338987,0,17.88,4.744,171.1,0.59,1.39,0.04,-28.864360,29.395070
2024-05-07T23:00:00,47.03,29.70441,0.1069359,0,17.14,4.744,152.2,0.446,1.01,0,-28.864360,29.395070
2024-05-08T00:00:00,46.38,34.82795,0.1253806,0,16.73,4.572,142.5,0.508,1.06,0.01,-28.864360,29.395070
2024-05-08T01:00:00,40.4,36.80225,0.1324881,0,17.32,4.222,177.6,0.618,1.59,0.03,-28.864360,29.395070
2024-05-08T02:00:00,53.59,36.87792,0.1327605,0,15.88,4.329,140.8,0.513,1.31,0,-28.864360,29.395070
2024-05-08T03:00:00,52.32,21.25155,0.07650559,0,14.4,5.004,110,0.875,1.95,0.01,-28.864360,29.395070
2024-05-08T04:00:00,58.12,11.85535,0.04267927,0,13.73,5.116,122.2,0.601,2.53,0.01,-28.864360,29.395070
2024-05-08T05:00:00,54.03,38.04194,0.136951,0,13.22,5.189,162.2,0.603,1.44,0.01,-28.864360,29.395070
2024-05-08T06:00:00,61.86,37.73945,0.135862,0,13.43,5.137,154.2,0.462,1.47,0,-28.864360,29.395070
2024-05-08T07:00:00,57.61,44.89315,0.1615704,0,13.64,5.201,140.4,0.608,1.53,0,-28.864360,29.395070
2024-05-08T08:00:00,49.66,169.2398,0.6092632,0,14.71,6.166,169.2,0.594,1.54,0.02,-28.864360,29.395070
2024-05-08T09:00:00,39.34,355.403,1.279451,0,19.76,7.549,242.8,0.335,1.13,0,-28.864360,29.395070
2024-05-08T10:00:00,42.44,522.1349,1.879686,0,22.27,8.84,357.5,0.754,2.36,0.02,-28.864360,29.395070
2024-05-08T11:00:00,31.66,631.2601,2.272536,0,24,8.88,39.36,1.248,3.84,0.02,-28.864360,29.395070
2024-05-08T12:00:00,29.01,697.2583,2.51013,0,25.43,7.697,56.66,1.07,3.32,0.02,-28.864360,29.395070
2024-05-08T13:00:00,29.84,710.2637,2.556949,0,26.69,6.787,79.78,1.181,4.01,0.02,-28.864360,29.395070
2024-05-08T14:00:00,29.16,638.8378,2.299816,0,27.53,7.864,11.84,1.012,3.36,0.03,-28.864360,29.395070
2024-05-08T15:00:00,28.02,507.8715,1.828337,0,27.77,7.57,59.42,1.391,3.25,0.03,-28.864360,29.395070
2024-05-08T16:00:00,29.37,326.0699,1.173852,0,27.53,7.263,74.45,1.566,3.34,0.17,-28.864360,29.395070
2024-05-08T17:00:00,35.15,137.5021,0.4948702,0,26.15,8.15,81.2,1.138,2.62,0.35,-28.864360,29.395070
2024-05-08T18:00:00,42.1,18.11146,0.06518316,0,22.93,8.29,126.3,1.025,3.63,0.08,-28.864360,29.395070
2024-05-08T19:00:00,55.34,4.944146,0.01779893,0,20.89,9.56,110.7,1.411,4.99,0.08,-28.864360,29.395070
2024-05-08T20:00:00,75.19,12.06083,0.04341898,0,18.17,11.03,96.5,1.113,3.8,0.06,-28.864360,29.395070
2024-05-08T21:00:00,77.19,12.01752,0.04326308,0,16.63,11.6,158.5,0.739,1.96,0.01,-28.864360,29.395070
2024-05-08T22:00:00,88.3,21.06398,0.07583033,0,15.29,12.72,135.3,0.737,1.41,0.06,-28.864360,29.395070
2024-05-08T23:00:00,87.2,28.08519,0.1011067,0,15.14,12.91,173.6,0.815,1.96,0.06,-28.864360,29.395070
2024-05-09T00:00:00,90.5,22.86405,0.08231057,0,13.66,12,162.3,0.736,1.32,0.08,-28.864360,29.395070
2024-05-09T01:00:00,94.3,8.895989,0.03202556,0,13.39,12.14,124.5,0.439,0.98,0.01,-28.864360,29.395070
2024-05-09T02:00:00,95.1,19.72379,0.07100566,0,12.82,12.04,171,0.418,1.23,0.01,-28.864360,29.395070
2024-05-09T03:00:00,94.9,22.06231,0.07942431,0,12.88,12.08,157.8,0.546,1.4,0,-28.864360,29.395070
2024-05-09T04:00:00,92.9,22.36647,0.08051929,0,12.42,10.93,163,0.341,1.1,0,-28.864360,29.395070
2024-05-09T05:00:00,96.2,25.85847,0.0930905,0,11.25,10.33,125.2,0.463,1.34,0,-28.864360,29.395070
2024-05-09T06:00:00,90.7,26.88835,0.09679807,0,12.13,11.19,129.4,0.502,2.18,0.01,-28.864360,29.395070
2024-05-09T07:00:00,93.3,35.18794,0.1266766,0,10.93,10.22,175.8,0.664,1.41,0.1,-28.864360,29.395070
2024-05-09T08:00:00,91.8,155.7803,0.560809,0,12.4,10.93,142.7,0.389,1.12,0,-28.864360,29.395070
2024-05-09T09:00:00,79.13,339.4386,1.221979,0,15.27,12.4,321.6,0.361,1.25,0,-28.864360,29.395070
2024-05-09T10:00:00,72.18,510.9424,1.839392,0,18.36,14.07,8.66,0.936,2.4,0.01,-28.864360,29.395070
2024-05-09T11:00:00,65.75,628.4946,2.26258,0,20.99,14.93,318.4,1,2.6,0.01,-28.864360,29.395070
2024-05-09T12:00:00,48.82,695.9407,2.505387,0,23.29,14.05,0.563,1.036,3.26,0.03,-28.864360,29.395070
2024-05-09T13:00:00,45.5,702.9664,2.530679,0,25.58,13.48,7.517,0.983,2.78,0.02,-28.864360,29.395070
2024-05-09T14:00:00,42.13,630.6384,2.270298,0,26.85,13.51,68.5,1.07,3.21,0.02,-28.864360,29.395070
2024-05-09T15:00:00,32.29,498.9519,1.796227,0,27.61,11.74,43.31,1.086,2.53,0.02,-28.864360,29.395070
2024-05-09T16:00:00,26.78,319.7566,1.151124,0,27.97,8.78,64.05,1.082,2.75,0.02,-28.864360,29.395070
2024-05-09T17:00:00,39.2,129.2799,0.465149,0,26.58,8.99,86.7,1.088,2.24,0.29,-28.864360,29.395070
2024-05-09T18:00:00,51.06,12.87188,0.04633877,0,22.45,9.67,172.2,0.452,1.53,0,-28.864360,29.395070
2024-05-09T19:00:00,55.51,14.00468,0.05041684,0,19.91,8.7,147.6,0.614,1.37,0.01,-28.864360,29.395070
2024-05-09T20:00:00,46.23,19.66558,0.0707961,0,18.62,8.12,87.7,0.711,1.52,0.01,-28.864360,29.395070
2024-05-09T21:00:00,52.35,21.87812,0.07876122,0,17.63,7.795,138.4,0.512,1.42,0,-28.864360,29.395070
2024-05-09T22:00:00,51.35,24.57427,0.08846737,0,16.92,7.655,131.5,0.435,1.72,0.01,-28.864360,29.395070
2024-05-09T23:00:00,46.23,25.27107,0.09097586,0,18.32,7.031,106.7,0.55,1.45,0.04,-28.864360,29.395070
2024-05-10T00:00:00,47.73,24.78719,0.08923388,0,18.28,6.787,154.9,0.377,1.13,0.02,-28.864360,29.395070
2024-05-10T01:00:00,48.48,25.17745,0.09063883,0,17.93,6.492,123.5,0.469,1.28,0.01,-28.864360,29.395070
2024-05-10T02:00:00,47.18,25.28735,0.09103446,0,17.52,6.217,121.1,0.452,1.36,0.01,-28.864360,29.395070
2024-05-10T03:00:00,45.1,26.30913,0.09471285,0,17.41,5.973,117.9,0.57,1.83,0,-28.864360,29.395070
2024-05-10T04:00:00,46.92,25.76487,0.09275354,0,17.25,5.408,117.3,0.589,1.97,0,-28.864360,29.395070
2024-05-10T05:00:00,57.12,25.30924,0.09111325,0,15.66,5.4,95.7,0.963,2.32,0.03,-28.864360,29.395070
2024-05-10T06:00:00,61.94,22.53035,0.08110926,0,13.16,5.678,130.1,0.561,1.96,0.01,-28.864360,29.395070
2024-05-10T07:00:00,61.56,4.154951,0.01495782,0,13,5.509,125.6,0.478,1.41,0.01,-28.864360,29.395070
2024-05-10T08:00:00,61.58,131.0313,0.4715818,0,14.44,6.552,47.11,0.337,1.01,0,-28.864360,29.395070
2024-05-10T09:00:00,44.7,329.437,1.185973,0,17.52,8.61,236.3,0.716,1.95,0,-28.864360,29.395070
2024-05-10T10:00:00,35.78,503.4427,1.812394,0,21.86,7.535,214.9,1.136,2.54,0.03,-28.864360,29.395070
2024-05-10T11:00:00,35.29,626.1304,2.25407,0,24.82,8.74,49.34,1.063,3.2,0.03,-28.864360,29.395070
2024-05-10T12:00:00,36.7,686.0465,2.469767,0,26.22,10.14,69.62,0.944,3.11,0,-28.864360,29.395070
2024-05-10T13:00:00,28.13,691.2302,2.488429,0,27.77,10.32,257.5,1.022,2.93,0.02,-28.864360,29.395070
2024-05-10T14:00:00,26.05,622.9017,2.242446,0,29.58,8.86,24.85,1.283,3.96,0.03,-28.864360,29.395070
2024-05-10T15:00:00,22.47,495.781,1.784812,0,30.44,6.546,2.883,1.711,4.71,0.1,-28.864360,29.395070
2024-05-10T16:00:00,24.69,312.9324,1.126557,0,30.05,6.45,13.17,1.94,5.1,0.08,-28.864360,29.395070
2024-05-10T17:00:00,26.2,127.3034,0.458165,0,28.68,6.897,0.13,1.536,5.91,0.04,-28.864360,29.395070
2024-05-10T18:00:00,36.28,11.98721,0.04315396,0,26,6.603,303.9,2.248,6.19,0.23,-28.864360,29.395070
2024-05-10T19:00:00,39.65,9.439001,0.0339804,0,22.9,7.325,211.1,1.833,3.94,0.29,-28.864360,29.395070
2024-05-10T20:00:00,38.42,11.61348,0.04180854,0,22.14,7.245,210.3,1.692,4.39,0.03,-28.864360,29.395070
2024-05-10T21:00:00,37.88,12.86853,0.04632672,0,21.41,7.122,211.5,1.639,3.64,0.28,-28.864360,29.395070
2024-05-10T22:00:00,41.01,13.22105,0.04759577,0,21.63,6.829,188.1,1.223,2.68,0.06,-28.864360,29.395070
2024-05-10T23:00:00,41.78,14.38798,0.05179673,0,20.49,6.978,180.8,1.171,2.95,0.02,-28.864360,29.395070
2024-05-11T00:00:00,40.75,14.89088,0.05360715,0,20.78,7.16,189.1,1.411,3.67,0.02,-28.864360,29.395070
2024-05-11T01:00:00,45.2,14.90697,0.05366509,0,20.55,7.169,178,1.01,2.4,0.06,-28.864360,29.395070
2024-05-11T02:00:00,51.71,11.52279,0.04148204,0,18.64,7.364,134.7,0.897,2.6,0.03,-28.864360,29.395070
2024-05-11T03:00:00,57.4,7.221717,0.02599818,0,16.94,7.654,159.6,0.869,2.89,0.01,-28.864360,29.395070
2024-05-11T04:00:00,55.04,19.56406,0.07043062,0,15.23,7.843,170.3,1.008,2.14,0.12,-28.864360,29.395070
2024-05-11T05:00:00,56.94,22.26661,0.0801598,0,15.24,7.811,154.1,0.793,1.79,0,-28.864360,29.395070
2024-05-11T06:00:00,61.53,3.999627,0.01439866,0,14.7,7.682,158.1,0.719,2.05,0.05,-28.864360,29.395070
2024-05-11T07:00:00,70.96,5.217299,0.01878228,0,13.34,7.514,172.1,0.75,2.21,0.01,-28.864360,29.395070
2024-05-11T08:00:00,59.45,165.8857,0.5971886,0,15.3,8.34,147.5,0.857,2.1,0.07,-28.864360,29.395070
2024-05-11T09:00:00,50.39,293.4375,1.056375,0,19.43,9.99,206.4,0.646,2.03,0.03,-28.864360,29.395070
2024-05-11T10:00:00,47.42,508.3455,1.830044,0,21.99,10.9,79.06,2.634,6.34,0.18,-28.864360,29.395070
2024-05-11T11:00:00,41.17,611.9023,2.202848,0,22.8,10.09,95.4,2.235,5.19,0.16,-28.864360,29.395070
2024-05-11T12:00:00,40.84,696.3156,2.506736,0,24.43,10.63,87.7,1.933,5.14,0.16,-28.864360,29.395070
2024-05-11T13:00:00,38.09,689.8893,2.483602,0,25.64,10.33,118,1.732,4.7,0.04,-28.864360,29.395070
2024-05-11T14:00:00,38.62,615.5496,2.215979,0,26.26,10.88,121.1,1.626,5.48,0.04,-28.864360,29.395070
2024-05-11T15:00:00,40.61,480.2681,1.728965,0,26.61,11.36,109.5,1.491,4.38,0.06,-28.864360,29.395070
2024-05-11T16:00:00,42.81,298.396,1.074226,0,26.33,11.9,117.3,1.355,3.8,0.08,-28.864360,29.395070
2024-05-11T17:00:00,52.2,111.9655,0.4029638,0,24.78,12.46,103.6,1.472,4.11,0.03,-28.864360,29.395070
2024-05-11T18:00:00,68.47,3.73185,0.01343466,0,21.11,13.03,96.5,2.7,6.33,0.39,-28.864360,29.395070
2024-05-11T19:00:00,79.53,1.453311,0.005231919,0,17.8,13.01,77.42,1.505,5.31,0.01,-28.864360,29.395070
2024-05-11T20:00:00,84.2,1.284843,0.004625434,0,16,12.85,145.3,0.597,1.58,0.04,-28.864360,29.395070
2024-05-11T21:00:00,88,3.426438,0.01233518,0,14.85,12.67,121.7,0.979,1.9,0.26,-28.864360,29.395070
2024-05-11T22:00:00,91.6,0.6308739,0.002271146,0,13.8,12.36,134.7,0.493,2.21,0.01,-28.864360,29.395070
2024-05-11T23:00:00,92.2,1.151301,0.004144683,0,13.76,12.58,186.3,0.425,1.14,0,-28.864360,29.395070
2024-05-12T00:00:00,93.8,1.265375,0.004555351,0,14.15,13.05,224.2,0.326,0.72,0.01,-28.864360,29.395070
2024-05-12T01:00:00,93,1.066636,0.00383989,0,14.26,13.18,286,0.338,0.94,0.01,-28.864360,29.395070
2024-05-12T02:00:00,91.9,1.573091,0.005663129,0,14.34,13.21,179.2,0.354,1.38,0,-28.864360,29.395070
2024-05-12T03:00:00,91.4,1.417918,0.005104506,0,14.62,13.22,110.3,0.774,2.44,0.01,-28.864360,29.395070
2024-05-12T04:00:00,91.4,1.416312,0.005098724,0,14.57,13.24,99.5,0.762,1.72,0.06,-28.864360,29.395070
2024-05-12T05:00:00,92.3,1.365982,0.004917535,0,14.54,13.17,100,0.598,1.69,0,-28.864360,29.395070
2024-05-12T06:00:00,94.3,1.512472,0.0054449,0,14.33,13.28,77.62,0.841,1.76,0.13,-28.864360,29.395070
2024-05-12T07:00:00,95.5,3.878208,0.01396155,0,14.29,13.41,132.2,0.638,1.68,0.01,-28.864360,29.395070
2024-05-12T08:00:00,94.6,46.06371,0.165553,0,14.41,13.7,265.6,0.4,0.9,0,-28.864360,29.395070
2024-05-12T09:00:00,90.3,90.29042,0.3249552,0,15.14,14.02,327.7,0.778,1.86,0.09,-28.864360,29.395070
2024-05-12T10:00:00,85.2,131.4811,0.4733319,0,15.87,13.91,73.59,1.176,2.83,0.01,-28.864360,29.395070
2024-05-12T11:00:00,74.67,306.2343,1.102444,0,17.2,13.34,125.9,0.977,2.69,0.02,-28.864360,29.395070
2024-05-12T12:00:00,63.91,421.6016,1.517766,0,18.64,12.97,103.6,1.047,3.38,0.02,-28.864360,29.395070
2024-05-12T13:00:00,64.41,379.7623,1.367144,0,19.26,12.73,193.6,1.159,3.33,0.01,-28.864360,29.395070
2024-05-12T14:00:00,63.23,275.6311,0.9922721,0,19.53,12.61,105,1.278,3.68,0.05,-28.864360,29.395070
2024-05-12T15:00:00,56.47,336.5607,1.211619,0,20.2,12.44,90.1,1.477,3.63,0.08,-28.864360,29.395070
2024-05-12T16:00:00,64.4,190.1923,0.6846922,0,20.04,12.74,160.3,1.462,5.66,0.07,-28.864360,29.395070
2024-05-12T17:00:00,65.63,71.57127,0.2576566,0,19.2,12.51,176.5,0.902,2.77,0.02,-28.864360,29.395070
